listing_id,title,price,area,bedrooms,bathrooms,location,purpose,down_payment,dp_ratio,price_note,rental_frequency,is_negotiable,is_verified,is_hot,has_payment_plan,is_off_plan,is_ready,badge_names,agency_name
89780,Spacious Apartment with One Bedroom,82000.0,105,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89779,Modern One-Bedroom Apartment in Erbil,70000.0,92,1,1.0,"Unique Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,off_plan,Divine Real Estate Company
57953,Luxury House in Hiwa City,250000.0,285,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Khaki Gulan Real Estate
83620,Modern Home with 4 Bedrooms,232500.0,184,4,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Khaki Gulan Real Estate
89777,Elegant 1-Bedroom Apartment,92000.0,115,1,1.0,"Rami Towers, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89775,Cozy 3 Bedroom Fully Furnished Apartment,550.0,116,3,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
83356,Modern Apartment with 2 Bedrooms,400.0,116,2,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89776,Spacious House with 4 Bedrooms,182500.0,200,4,4.0,"32 Park (Sarbasti), Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Remal Real Estate Company
44217,1 Bedroom Apartment in Empire Pearl Towers For Sale,95000.0,98,1,1.0,"Empire Pearl Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Sakan Real Estate Company
89773,Spacious House for Rent,1300.0,300,5,6.0,"Aram village, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
89772,Cozy rental flat in Eskan tower,250.0,70,1,1.0,"Eskan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89769,Cozy one bedroom apartment with views,375.0,91,1,1.0,"Empire Diamond, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89766,Spacious 3 Bed Apartment in Empire Wings,190000.0,223,3,3.0,"Empire Wings, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Remal Real Estate Company
89765,Cozy Apartment in Queen Tower,83600.0,88,1,1.0,"Queen Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89764,Modern 1-Bedroom Apartment in Queen Tower,83600.0,88,1,1.0,"Queen Tower, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Divine Real Estate Company
89761,Furnished Apartment For Sale,82000.0,130,2,1.0,"Peshang Towers, Erbil",For Sale,50000.0,0.61,(Negotiable + Down payment),,1,0,0,0,0,1,"ready, video",Divine Real Estate Company
89756,Quick Sale,134500.0,221,5,5.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Khaki Gulan Real Estate
87631,Spacious Duplex Apartment in Tulip Towers,285312.0,238,3,2.0,"Tulip Towers, Erbil",For Sale,71328.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Tulip Towers Project
82693,Modern Apartment For Sale in Vana Towers,136800.0,180,2,2.0,"Vana Towers, Erbil",For Sale,34200.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
72153,Luxurious Apartment in Prime Location,135890.0,127,2,2.0,"English Tower, Erbil",For Sale,27178.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",English Tower by King Inssat
75318,Spacious 1BR Apartment,77500.0,101,1,1.0,"Alaska Towers, Erbil",For Sale,12300.0,0.159,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
79022,Furnished Apartment in Life Towers,82500.0,137,2,1.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89755,Cozy Apartment in Empire Wings,350.0,63,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89753,External View Apartment,300.0,54,0,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Adam Real Estate
65322,Modern Apartment in installment,134400.0,128,1,1.0,"London Towers, Erbil",For Sale,33600.0,0.25,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",London Towers Project
83909,Luxurious Villa with Green Area,4500000.0,2500,5,,"Green Land, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Mulkdar Real Estate Company
88908,Furnished Apartment For Rent,800.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
68346,Building K1 (120m),96200.0,120,2,2.0,"Qaiwan Mirador, Erbil",For Sale,14500.0,0.151,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Qaiwan Group Company
84113,Special Offers in Atlantic City,47000.0,71,1,1.0,"Atlantic City, Erbil",For Sale,7000.0,0.149,(Down payment),,0,1,0,0,0,0,"verified, installment, first_owner",The Atlantic
89750,New House,104000.0,130,3,2.0,"Hawlery Nwe, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Haji Safeen Real Estate Company
89748,Modern Furnished Apartment with 1 Bedroom,650.0,88,1,1.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89747,Furnished Apartment For Rent,600.0,95,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Newan Real Estate Company
89746,Spacious Family Home for Sale in Erbil (Olive Garden),288000.0,320,5,5.0,"Olive Garden City, Erbil",For Sale,57600.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Dyar Real Estate Company
89743,Cozy 1 Bedroom Apartment with Stunning Views,250.0,75,1,1.0,"Rasan Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sakan Real Estate Company
89742,Modern office in Empire Business Towers,700.0,123,0,,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89741,Cozy 2-Bedroom Apartment with Stunning Views,700.0,108,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zhirn Real Estate Company
85187,Prime Location Commercial Property in Erbil,1218000.0,580,0,,"Anjumani waziyran street, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Mulkdar Real Estate Company
89740,Cozy one floor House in Zanko Village,240000.0,250,2,1.0,"Zanko Village, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Dyar Real Estate Company
89739,Modern Apartment in New Eskan,400.0,150,2,2.0,"New Eskan, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Dyar Real Estate Company
87852,Spacious House in Slava City 2,800.0,400,5,3.0,"Slava City 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Mulkdar Real Estate Company
88669,Spacious 4-Bedroom House in Asco Village,264350.0,230,4,4.0,"Asco Village, Erbil",For Sale,52870.0,0.2,(Down payment),,0,0,0,0,1,0,off_plan,Jamana Real Estate Company
89274,Modern 2 Bedroom Apartment,500.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87422,Furnished Apartment For Sale,130000.0,345,3,3.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87423,"Spacious Apartment in Erbil, Life Towers",110000.0,345,3,3.0,"Life Towers, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Zahrat AlMadain Company
87576,Elegant Duplex Apartment in Erbil,341896.0,236,2,2.0,"Tulip Towers, Erbil",For Sale,85474.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Tulip Towers Project
82686,Modern Apartment in Vana Towers,79560.0,104,1,1.0,"Vana Towers, Erbil",For Sale,19890.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
71949,Spacious 4-bedroom apartment in Erbil,206510.0,193,4,3.0,"English Tower, Erbil",For Sale,41302.0,0.2,(Down payment),,0,0,0,0,1,0,"installment, off_plan",English Tower by King Inssat
75369,Spacious Apartment in Erbil,128860.0,167,2,2.0,"Alaska Towers, Erbil",For Sale,13300.0,0.103,(Down payment),,0,0,0,0,1,0,"installment, off_plan, video",Alaska Towers Project
89738,Spacious furnished apartment in Erbil,850.0,173,3,2.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
88901,Furnished Apartment For Rent,300.0,58,0,1.0,"Lalav Twin Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89727,Corner External View Apartment,133000.0,135,2,1.0,"Queen Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89093,Modern 2 Bedroom Apartment in Empire Wings,650.0,168,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89613,Studio Apartment,350.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
88809,Office (123m²),600.0,123,0,1.0,"Empire Business Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87994,Modern 1-Bedroom Apartment in Erbil,97500.0,94,1,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Jamana Real Estate Company
65861,Apartment (266m²),260680.0,266,3,2.0,"London Towers, Erbil",For Sale,65170.0,0.25,(Down payment),,0,0,0,0,1,0,"verified, off_plan, three_sixty",London Towers Project
84569,Large commercial plot for sale,1100000.0,500,0,,"Kirkuk Road, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,0,,Mulkdar Real Estate Company
89737,Spacious house with multiple bedrooms,250000.0,300,4,4.0,"Rasty (Adala), Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
88514,Modern Fully-Furnished Apartment for Rent,400.0,50,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89735,Modern 2 Bedroom Apartment for Rent,500.0,127,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89328,Modern 2BR Apartment for Rent,650.0,194,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89733,One Floor House,125000.0,200,2,1.0,"Lana City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sakan Real Estate Company
87901,Furnished Apartment For Rent,650.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89732,Modern 1-bedroom apartment with view,350.0,95,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89731,Sleek apartment with 2 bedrooms,650.0,170,2,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Remal Real Estate Company
89730,Furnished Apartment For Rent,500.0,80,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zhirn Real Estate Company
89724,Furnished Apartment For Rent,450.0,76,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Genova Real Estate Company
89729,Cozy apartment in Rami Towers,300.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89728,Studio Apartment,300.0,80,0,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Remal Real Estate Company
89726,Cozy Furnished Apartment in Life Towers,375.0,47,0,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89725,Internal View Apartment,400.0,87,1,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
89723,Cozy Studio Apartment in Star Towers,275.0,63,0,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
73902,Furnished Apartment For Rent,650.0,116,2,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89722,Furnished Apartment For Rent,500.0,83,1,1.0,"Star Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
86920,One Bedroom Apartment in Life Towers,300.0,73,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
89329,Spacious 2 Bedroom Apartment for Rent,650.0,186,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
88785,Modern Apartment in Empire Wings,450.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
87123,3-bedroom apartment in Erbil,1000.0,321,3,3.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89721,External View Apartment,31820.0,86,1,1.0,"Kany Kasa, Erbil",For Sale,0.0,0.0,,,0,0,0,0,1,0,off_plan,Sky Erbil Real Estate Compay
86922,Cozy 1-Bedroom Apartment in Empire Wings,98000.0,86,1,1.0,"Empire Wings, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Jamana Real Estate Company
89720,Cosy apartment in Empire Pearl Towers,400.0,97,1,1.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89718,Furnished Apartment For Rent,600.0,92,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89717,Apartment (1+1),650.0,92,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Jamana Real Estate Company
89715,Cozy apartment in Roya Tower,600.0,85,1,1.0,"Roya Tower, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Genova Real Estate Company
89716,Furnished Apartment in Cavalli Tower,900.0,99,1,1.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
89714,Modern Furnished Apartment in Cavalli Tower,1000.0,108,1,2.0,"Cavalli Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Shahan Company
83149,Furnished Apartment For Sale,83500.0,87,1,1.0,"Wavey Avenue, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
81659,Farm for sale with 3000m²,630000.0,3000,8,3.0,"Massif Road, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89713,Furnished Apartment For Sale,95000.0,102,1,1.0,"Empire Diamond, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Divine Real Estate Company
89635,1 Bedroom Apartment in Rami Towers,500.0,105,1,1.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
77451,Cozy 2 Bedroom Apartment in Erbil,49000.0,98,2,1.0,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sakan Real Estate Company
89703,Cozy Apartment in Empire Wings,450.0,81,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89712,Spacious 3 Bedroom Apartment in Roya Tower,650.0,200,3,2.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,"ready, video",Baghy Shaqlawa Real Estate Company - Erbil
89701,Modern 2-bedroom apartment for rent,700.0,177,2,2.0,"Empire Square, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89711,Luxurious Family Home in Erbil,900000.0,455,5,5.0,"Erbil Garden, Erbil",For Sale,450000.0,0.5,(Down payment),,0,0,0,0,0,1,ready,Jamana Real Estate Company
89609,Spacious 3-Bedroom Apartment with Stunning Views,900.0,225,3,3.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
88997,Modern 3BR Apartment with Great View,475.0,165,3,2.0,"MRF 5 Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
88914,Cosy one bedroom apartment in Erbil,500.0,97,1,1.0,"Boulevard, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
89696,One-Bedroom Apartment with Stunning Views,600.0,86,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Lata Domus
78032,Cozy Family Home with 5 Bedrooms,320000.0,400,5,4.0,"American Village, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
83155,Modern Furnished Apartment in Erbil,950.0,148,3,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
89702,Spacious Apartment in Empire Wings,700.0,186,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89707,New House,260000.0,200,5,4.0,"Shorsh, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,On Target Real Estate Company
80457,Two Floor House,85000.0,100,3,2.0,"Nusaran, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
75374,Spacious 2-Bedroom Apartment with Stunning Views,550.0,135,2,2.0,"Queen Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
73549,Furnished Apartment For Rent,675.0,112,2,2.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
81703,Spacious Farmhouse with Fruit Trees,350000.0,1500,3,4.0,"150m Street, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Mulkdar Real Estate Company
67383,Apartment (64m²),49842.0,64,1,1.0,"Qaiwan Mirador, Erbil",For Sale,19937.0,0.4,(Down + Second payment),,0,0,0,0,1,0,"installment, off_plan, video",Qaiwan Group Company
89709,Cozy 2-bedroom apartment for rent,650.0,170,2,2.0,"Roya Tower, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
84023,"Cozy 2 BR Apartment, Erbil - 105m²",65000.0,105,2,2.0,"Atlantic City, Erbil",For Sale,12000.0,0.185,(Down payment),,0,1,0,0,0,0,"verified, installment, first_owner",The Atlantic
89705,Structure For Sale,157500.0,324,0,,"Hiwa City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Shyaka Alafandy Real Estate Company
89226,Modern Motel 8 floors for Sale,2200000.0,200,17,17.0,"Naz Naz, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Remal Real Estate Company
89636,Spacious Luxury Apartment in Rami Towers,900.0,225,3,2.0,"Rami Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Golden Properties Company
80803,Spacious Commercial House in Nusaran,1300.0,400,7,2.0,"Nusaran, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
73669,Modern Furnished Apartment with Spacious Rooms,550.0,77,1,1.0,"Wavey Avenue, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Baghy Shaqlawa Real Estate Company - Erbil
75011,Commercial Building with Market and Apartment,490000.0,200,0,,"Brayaty, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready",Mulkdar Real Estate Company
49631,Large Family House for Sale,340000.0,400,5,4.0,"Hiwa City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,"new_price, ready, video",Mulkdar Real Estate Company
77402,Two Floor House,102500.0,200,4,3.0,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sakan Real Estate Company
89693,Charming House with 4 Bedrooms in Italian Style,500000.0,343,4,4.0,"Italian village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Sirius Real Estate Company
80583,VIP Apartment,650.0,94,1,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Kryar Company Real Estate
81244,Spacious House with 4 Bedrooms,1100.0,322,4,4.0,"Aram Village 2, Erbil",For Rent,0.0,0.0,(Monthly),monthly,1,0,0,0,0,1,ready,Lata Domus
89692,Two Bedroom Apartment with City Views,600.0,135,2,2.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Sky Erbil Real Estate Compay
89691,Smart Apartment,78520.0,104,1,2.0,"Vana Towers, Erbil",For Sale,19630.0,0.25,(Down payment),,0,0,0,0,1,0,off_plan,Grand View Real Estate Company
89688,Apartment in Installment,135000.0,180,2,3.0,"Vana Towers, Erbil",For Sale,33750.0,0.25,(Down payment),,0,0,0,0,1,0,off_plan,Grand View Real Estate Company
89687,2 Bed Apartment with Stunning Views,650.0,143,2,3.0,"Sky Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Divine Real Estate Company
89686,Spacious 500m² House for Sale,450000.0,500,6,6.0,"Slava City, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,"ready, video",Mulkdar Real Estate Company
89685,Furnished Apartment For Rent,750.0,186,2,2.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,On Target Real Estate Company
76067,Modern Apartment in Erbil,300.0,73,1,1.0,"Life Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Zahrat AlMadain Company
80852,Spacious Family Home in Dream City,400000.0,250,5,4.0,"Dream City, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,0,1,ready,Lata Domus
89684,Furnished Apartment For Rent,450.0,63,0,1.0,"Empire Wings, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
89679,VIP Apartment,850.0,130,2,2.0,"Empire Pearl Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,Muhamad Noor Real Estate Company
86977,Spacious Apartment with Great View,450.0,86,1,1.0,"White Towers, Erbil",For Rent,0.0,0.0,(Monthly),monthly,0,0,0,0,0,1,ready,MIRAN Real Estate
77333,Spacious 4-Bedroom House in Erbil,135000.0,200,4,3.0,"Shari Mamostayan, Erbil",For Sale,0.0,0.0,,,0,0,0,0,0,1,ready,Sakan Real Estate Company
75562,House Opposite Garden,300000.0,276,4,4.0,"Aram Village 2, Erbil",For Sale,0.0,0.0,(Negotiable),,1,0,0,0,1,0,off_plan,Lata Domus
87496,Duplex Apartment in Tulip Towers,286491.0,198,2,2.0,"Tulip Towers, Erbil",For Sale,71623.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Tulip Towers Project
82687,Spacious Apartment with Stunning Views,125250.0,167,2,2.0,"Vana Towers, Erbil",For Sale,31313.0,0.25,(Down payment),,0,0,0,0,1,0,"installment, off_plan",Vana Towers Project
